date,price,volume
2017-08-26 04:55:00,4347.54,0.612487
2017-08-26 04:56:00,4347.54,0.470893
2017-08-26 04:57:00,4347.54,1e-06
2017-08-26 04:58:00,4334.38,0.290961
2017-08-26 04:59:00,4334.38,1e-06
2017-08-26 05:00:00,4334.33,1.344219
2017-08-26 05:01:00,4334.32,0.461185
2017-08-26 05:02:00,4331.91,3.597237
2017-08-26 05:03:00,4331.91,0.223699
2017-08-26 05:04:00,4367.4,0.235178
2017-08-26 05:05:00,4331.91,0.188008
2017-08-26 05:06:00,4331.91,0.365129
2017-08-26 05:07:00,4329.6,0.102273
2017-08-26 05:08:00,4329.6,1e-06
2017-08-26 05:09:00,4367.4,0.129421
2017-08-26 05:10:00,4329.7,2.294617
2017-08-26 05:11:00,4329.7,1e-06
2017-08-26 05:12:00,4343.47,0.564335
2017-08-26 05:13:00,4343.47,1e-06
2017-08-26 05:14:00,4367.4,0.085182
2017-08-26 05:15:00,4367.4,0.5828
2017-08-26 05:16:00,4367.4,1e-06
2017-08-26 05:17:00,4367.4,0.232838
2017-08-26 05:18:00,4368.4,0.009218
2017-08-26 05:19:00,4368.3,0.059049
2017-08-26 05:20:00,4368.47,0.437765
2017-08-26 05:21:00,4368.47,1e-06
2017-08-26 05:22:00,4367.4,0.222036
2017-08-26 05:23:00,4367.4,0.015377
2017-08-26 05:24:00,4367.4,0.058181
2017-08-26 05:25:00,4367.4,0.185234
2017-08-26 05:26:00,4367.4,1.116962
2017-08-26 05:27:00,4352.0,0.054809
2017-08-26 05:28:00,4352.0,1e-06
2017-08-26 05:29:00,4329.57,0.621498
2017-08-26 05:30:00,4368.47,0.007035
2017-08-26 05:31:00,4338.08,0.478171
2017-08-26 05:32:00,4338.08,0.025384
2017-08-26 05:33:00,4338.08,0.132982
2017-08-26 05:34:00,4338.08,0.098708
2017-08-26 05:35:00,4333.2,0.636556
2017-08-26 05:36:00,4333.2,0.062278
2017-08-26 05:37:00,4333.2,0.058931
2017-08-26 05:38:00,4368.46,0.03867
2017-08-26 05:39:00,4368.46,0.156817
2017-08-26 05:40:00,4368.46,1e-06
2017-08-26 05:41:00,4333.22,0.170033
2017-08-26 05:42:00,4333.22,1e-06
2017-08-26 05:43:00,4368.46,0.049537
2017-08-26 05:44:00,4368.46,0.006819
2017-08-26 05:45:00,4333.24,0.048202
2017-08-26 05:46:00,4333.24,1e-06
2017-08-26 05:47:00,4347.02,0.060458
2017-08-26 05:48:00,4347.02,0.014711
2017-08-26 05:49:00,4347.02,1e-06
2017-08-26 05:50:00,4368.0,0.281534
2017-08-26 05:51:00,4368.45,0.143046
2017-08-26 05:52:00,4368.45,1e-06
2017-08-26 05:53:00,4347.02,0.029053
2017-08-26 05:54:00,4347.02,0.490253
2017-08-26 05:55:00,4347.03,0.020088
2017-08-26 05:56:00,4346.99,0.354379
2017-08-26 05:57:00,4346.99,2.448826
2017-08-26 05:58:00,4346.99,0.505963
2017-08-26 05:59:00,4349.38,0.563592
2017-08-26 06:00:00,4349.38,0.292493
2017-08-26 06:01:00,4349.38,0.078612
2017-08-26 06:02:00,4346.86,0.234464
2017-08-26 06:03:00,4346.86,0.050171
2017-08-26 06:04:00,4346.86,0.170903
2017-08-26 06:05:00,4364.84,0.201375
2017-08-26 06:06:00,4333.2,0.790603
2017-08-26 06:07:00,4346.7,0.848591
2017-08-26 06:08:00,4364.51,0.818481
2017-08-26 06:09:00,4364.51,1e-06
2017-08-26 06:10:00,4348.44,0.39553
2017-08-26 06:11:00,4348.44,0.222618
2017-08-26 06:12:00,4348.44,0.031428
2017-08-26 06:13:00,4348.44,0.358731
2017-08-26 06:14:00,4348.44,1e-06
2017-08-26 06:15:00,4348.44,0.540176
2017-08-26 06:16:00,4348.43,0.013428
2017-08-26 06:17:00,4348.43,1e-06
2017-08-26 06:18:00,4377.46,0.0827
2017-08-26 06:19:00,4362.48,0.699441
2017-08-26 06:20:00,4362.49,1.707316
2017-08-26 06:21:00,4362.42,0.614473
2017-08-26 06:22:00,4367.7,4.357357
2017-08-26 06:23:00,4367.7,1e-06
2017-08-26 06:24:00,4370.89,0.033963
2017-08-26 06:25:00,4370.89,0.70446
2017-08-26 06:26:00,4399.01,0.999
2017-08-26 06:27:00,4399.01,1e-06
2017-08-26 06:28:00,4385.3,1.555809
2017-08-26 06:29:00,4417.6,0.561741
2017-08-26 06:30:00,4385.05,0.074067
2017-08-26 06:31:00,4385.05,1e-06
2017-08-26 06:32:00,4385.16,0.121656
2017-08-26 06:33:00,4385.16,1e-06
2017-08-26 06:34:00,4385.37,0.638164
2017-08-26 06:35:00,4385.37,1e-06
2017-08-26 06:36:00,4385.05,0.331403
2017-08-26 06:37:00,4403.54,0.285798
2017-08-26 06:38:00,4403.54,1e-06
2017-08-26 06:39:00,4403.54,0.306468
2017-08-26 06:40:00,4368.47,0.304316
2017-08-26 06:41:00,4403.53,0.676755
2017-08-26 06:42:00,4403.53,0.370234
2017-08-26 06:43:00,4368.49,0.731382
2017-08-26 06:44:00,4368.49,0.102897
2017-08-26 06:45:00,4402.99,0.333085
2017-08-26 06:46:00,4402.99,0.125055
2017-08-26 06:47:00,4368.49,0.080641
2017-08-26 06:48:00,4368.5,0.155977
2017-08-26 06:49:00,4368.5,0.066345
2017-08-26 06:50:00,4368.5,0.485379
2017-08-26 06:51:00,4368.48,2.060873
2017-08-26 06:52:00,4368.48,0.317857
2017-08-26 06:53:00,4368.48,0.084189
2017-08-26 06:54:00,4368.48,0.072005
2017-08-26 06:55:00,4387.0,0.174682
2017-08-26 06:56:00,4387.0,1e-06
2017-08-26 06:57:00,4368.48,0.043287
2017-08-26 06:58:00,4368.48,0.05253
2017-08-26 06:59:00,4368.48,0.451242
2017-08-26 07:00:00,4368.46,0.216563
2017-08-26 07:01:00,4400.79,0.044033
2017-08-26 07:02:00,4368.47,0.109672
2017-08-26 07:03:00,4369.0,0.772225
2017-08-26 07:04:00,4368.46,0.627881
2017-08-26 07:05:00,4348.43,0.980087
2017-08-26 07:06:00,4348.43,2.079984
2017-08-26 07:07:00,4349.29,2.239059
2017-08-26 07:08:00,4349.29,0.014197
2017-08-26 07:09:00,4347.59,0.530465
2017-08-26 07:10:00,4347.6,3.390588
2017-08-26 07:11:00,4364.52,0.937802
2017-08-26 07:12:00,4347.61,2.8613
2017-08-26 07:13:00,4363.55,0.459187
2017-08-26 07:14:00,4363.55,0.411812
2017-08-26 07:15:00,4363.55,0.141967
2017-08-26 07:16:00,4363.55,0.365264
2017-08-26 07:17:00,4368.54,2.861722
2017-08-26 07:18:00,4389.95,0.533893
2017-08-26 07:19:00,4372.44,0.160001
2017-08-26 07:20:00,4372.44,1e-06
2017-08-26 07:21:00,4372.52,2.394402
2017-08-26 07:22:00,4370.67,0.041432
2017-08-26 07:23:00,4402.85,0.793539
2017-08-26 07:24:00,4370.67,0.065943
2017-08-26 07:25:00,4370.67,0.549892
2017-08-26 07:26:00,4370.68,0.236817
2017-08-26 07:27:00,4402.84,0.480951
2017-08-26 07:28:00,4370.68,0.051169
2017-08-26 07:29:00,4386.81,0.294942
2017-08-26 07:30:00,4387.01,0.392748
2017-08-26 07:31:00,4387.01,1e-06
2017-08-26 07:32:00,4386.7,0.345454
2017-08-26 07:33:00,4402.99,0.553672
2017-08-26 07:34:00,4436.9,5.554312
2017-08-26 07:35:00,4436.9,1e-06
2017-08-26 07:36:00,4436.94,0.157293
2017-08-26 07:37:00,4436.94,0.313742
2017-08-26 07:38:00,4436.94,1e-06
2017-08-26 07:39:00,4400.36,0.741826
2017-08-26 07:40:00,4400.38,0.40671
2017-08-26 07:41:00,4400.33,3.229981
2017-08-26 07:42:00,4400.33,0.502576
2017-08-26 07:43:00,4408.08,0.58362
2017-08-26 07:44:00,4408.08,1e-06
2017-08-26 07:45:00,4422.25,0.854505
2017-08-26 07:46:00,4422.25,0.015996
2017-08-26 07:47:00,4422.25,1e-06
2017-08-26 07:48:00,4437.21,0.825073
2017-08-26 07:49:00,4437.18,3.186126
2017-08-26 07:50:00,4437.18,1e-06
2017-08-26 07:51:00,4422.37,0.683105
2017-08-26 07:52:00,4469.43,0.651283
2017-08-26 07:53:00,4422.55,0.024888
2017-08-26 07:54:00,4408.09,1.458568
2017-08-26 07:55:00,4408.09,1e-06
2017-08-26 07:56:00,4429.95,0.857134
2017-08-26 07:57:00,4429.95,1e-06
2017-08-26 07:58:00,4430.0,0.055284
2017-08-26 07:59:00,4423.03,0.225743
2017-08-26 08:00:00,4440.43,0.058931
2017-08-26 08:01:00,4440.43,1e-06
2017-08-26 08:02:00,4423.81,0.215425
2017-08-26 08:03:00,4422.25,0.061846
2017-08-26 08:04:00,4437.18,1.123483
2017-08-26 08:05:00,4443.6,1.933441
2017-08-26 08:06:00,4437.18,0.319841
2017-08-26 08:07:00,4437.18,0.514189
2017-08-26 08:08:00,4437.18,0.086427
2017-08-26 08:09:00,4437.18,0.407276
2017-08-26 08:10:00,4447.14,1.273392
2017-08-26 08:11:00,4450.0,0.540643
2017-08-26 08:12:00,4492.4,0.310105
2017-08-26 08:13:00,4505.07,3.896332
2017-08-26 08:14:00,4505.0,0.850007
2017-08-26 08:15:00,4505.0,1e-06
2017-08-26 08:16:00,4482.01,0.129601
2017-08-26 08:17:00,4505.06,1.229211
2017-08-26 08:18:00,4516.16,0.082085
2017-08-26 08:19:00,4516.17,1.131562
2017-08-26 08:20:00,4537.92,0.160987
2017-08-26 08:21:00,4537.92,1e-06
2017-08-26 08:22:00,4592.0,1.665338
2017-08-26 08:23:00,4601.52,1.278079
2017-08-26 08:24:00,4625.85,1.670644
2017-08-26 08:25:00,4601.62,0.65
2017-08-26 08:26:00,4609.91,1.087353
2017-08-26 08:27:00,4609.91,1e-06
2017-08-26 08:28:00,4530.85,0.880316
2017-08-26 08:29:00,4573.23,0.724138
2017-08-26 08:30:00,4557.18,0.973765
2017-08-26 08:31:00,4530.86,1.853967
2017-08-26 08:32:00,4557.16,0.404591
2017-08-26 08:33:00,4557.16,1e-06
2017-08-26 08:34:00,4580.0,0.022834
2017-08-26 08:35:00,4581.61,0.108784
2017-08-26 08:36:00,4581.61,1e-06
2017-08-26 08:37:00,4599.95,0.321604
2017-08-26 08:38:00,4590.0,1.878256
2017-08-26 08:39:00,4590.0,1e-06
2017-08-26 08:40:00,4581.61,0.904462
2017-08-26 08:41:00,4546.75,2.443698
2017-08-26 08:42:00,4548.01,0.454348
2017-08-26 08:43:00,4548.01,1e-06
2017-08-26 08:44:00,4566.66,1.650068
2017-08-26 08:45:00,4566.66,1e-06
2017-08-26 08:46:00,4571.66,0.578068
2017-08-26 08:47:00,4571.65,0.22821
2017-08-26 08:48:00,4546.74,0.465285
2017-08-26 08:49:00,4530.87,0.38
2017-08-26 08:50:00,4530.87,1e-06
2017-08-26 08:51:00,4531.13,0.788666
2017-08-26 08:52:00,4531.13,1e-06
2017-08-26 08:53:00,4577.91,0.519217
2017-08-26 08:54:00,4577.9,0.648639
2017-08-26 08:55:00,4577.9,1e-06
2017-08-26 08:56:00,4546.89,0.079814
2017-08-26 08:57:00,4585.0,1.007368
2017-08-26 08:58:00,4564.68,0.024017
2017-08-26 08:59:00,4564.68,1e-06
2017-08-26 09:00:00,4584.99,0.191449
2017-08-26 09:01:00,4585.0,0.41409
2017-08-26 09:02:00,4585.0,0.210353
2017-08-26 09:03:00,4565.01,0.163357
2017-08-26 09:04:00,4565.01,0.099561
2017-08-26 09:05:00,4565.39,0.458438
2017-08-26 09:06:00,4579.97,0.120284
2017-08-26 09:07:00,4579.97,1e-06
2017-08-26 09:08:00,4579.96,0.15166
2017-08-26 09:09:00,4579.92,0.046407
2017-08-26 09:10:00,4579.92,0.683401
2017-08-26 09:11:00,4579.92,1e-06
2017-08-26 09:12:00,4546.97,0.249926
2017-08-26 09:13:00,4547.0,0.099907
2017-08-26 09:14:00,4546.74,1.0001
2017-08-26 09:15:00,4546.74,0.095287
2017-08-26 09:16:00,4546.74,1e-06
2017-08-26 09:17:00,4547.01,0.146676
2017-08-26 09:18:00,4547.01,0.920161
2017-08-26 09:19:00,4547.0,0.282918
2017-08-26 09:20:00,4547.0,0.287597
2017-08-26 09:21:00,4547.0,1e-06
2017-08-26 09:22:00,4546.74,0.126497
2017-08-26 09:23:00,4545.86,0.449513
2017-08-26 09:24:00,4545.86,0.041318
2017-08-26 09:25:00,4545.86,1e-06
2017-08-26 09:26:00,4545.87,0.501239
2017-08-26 09:27:00,4545.87,1e-06
2017-08-26 09:28:00,4545.86,0.437186
2017-08-26 09:29:00,4545.75,2.314622
2017-08-26 09:30:00,4547.94,0.866742
2017-08-26 09:31:00,4547.94,0.311288
2017-08-26 09:32:00,4547.94,0.082693
2017-08-26 09:33:00,4547.94,0.787868
2017-08-26 09:34:00,4547.94,0.470665
2017-08-26 09:35:00,4547.94,0.268788
2017-08-26 09:36:00,4549.84,0.28292
2017-08-26 09:37:00,4547.95,0.036241
2017-08-26 09:38:00,4547.95,0.047365
2017-08-26 09:39:00,4547.95,0.12031
2017-08-26 09:40:00,4550.93,0.402069
2017-08-26 09:41:00,4550.93,0.164027
2017-08-26 09:42:00,4550.93,1e-06
2017-08-26 09:43:00,4572.64,1.071567
2017-08-26 09:44:00,4572.64,0.186673
2017-08-26 09:45:00,4572.64,1e-06
2017-08-26 09:46:00,4573.0,1.548865
2017-08-26 09:47:00,4572.64,1.61334
2017-08-26 09:48:00,4575.0,5.1879
2017-08-26 09:49:00,4585.0,0.451876
2017-08-26 09:50:00,4597.29,0.78395
2017-08-26 09:51:00,4597.29,1.368268
2017-08-26 09:52:00,4592.66,0.065216
2017-08-26 09:53:00,4592.66,1.837567
2017-08-26 09:54:00,4592.66,1e-06
2017-08-26 09:55:00,4582.2,0.892918
2017-08-26 09:56:00,4582.2,0.352186
2017-08-26 09:57:00,4582.2,0.051109
2017-08-26 09:58:00,4582.2,2.253668
2017-08-26 09:59:00,4582.2,2.060326
2017-08-26 10:00:00,4585.0,0.784499
2017-08-26 10:01:00,4585.0,1e-06
2017-08-26 10:02:00,4567.5,0.704355
2017-08-26 10:03:00,4566.76,0.733724
2017-08-26 10:04:00,4566.76,0.218396
2017-08-26 10:05:00,4567.53,0.403472
2017-08-26 10:06:00,4569.0,0.283137
2017-08-26 10:07:00,4567.51,0.858451
2017-08-26 10:08:00,4569.65,0.34593
2017-08-26 10:09:00,4569.65,1e-06
2017-08-26 10:10:00,4592.0,0.1463
2017-08-26 10:11:00,4591.99,0.334588
2017-08-26 10:12:00,4569.66,0.228211
2017-08-26 10:13:00,4591.99,0.069065
2017-08-26 10:14:00,4569.66,0.624942
2017-08-26 10:15:00,4569.66,0.012345
2017-08-26 10:16:00,4569.66,0.139765
2017-08-26 10:17:00,4569.66,0.048393
2017-08-26 10:18:00,4590.99,0.049807
2017-08-26 10:19:00,4590.99,0.391598
2017-08-26 10:20:00,4569.68,0.490102
2017-08-26 10:21:00,4569.68,1e-06
2017-08-26 10:22:00,4569.68,0.541117
2017-08-26 10:23:00,4570.0,0.206892
2017-08-26 10:24:00,4570.0,1e-06
2017-08-26 10:25:00,4569.65,0.743673
2017-08-26 10:26:00,4569.65,0.36127
2017-08-26 10:27:00,4550.93,1.031417
2017-08-26 10:28:00,4530.86,1.117312
2017-08-26 10:29:00,4583.41,0.289891
2017-08-26 10:30:00,4583.41,1e-06
2017-08-26 10:31:00,4584.0,0.107108
2017-08-26 10:32:00,4584.0,1e-06
2017-08-26 10:33:00,4583.0,0.590005
2017-08-26 10:34:00,4583.99,0.090868
2017-08-26 10:35:00,4583.99,0.0063
2017-08-26 10:36:00,4583.99,1e-06
2017-08-26 10:37:00,4560.0,0.004124
2017-08-26 10:38:00,4560.0,1e-06
2017-08-26 10:39:00,4530.91,0.311528
2017-08-26 10:40:00,4530.91,1e-06
2017-08-26 10:41:00,4540.0,0.041943
2017-08-26 10:42:00,4530.86,1.0
2017-08-26 10:43:00,4530.86,1e-06
2017-08-26 10:44:00,4530.87,0.599469
2017-08-26 10:45:00,4530.87,0.486431
2017-08-26 10:46:00,4530.86,0.330943
2017-08-26 10:47:00,4530.86,0.673761
2017-08-26 10:48:00,4546.89,3.265084
2017-08-26 10:49:00,4546.89,0.291087
2017-08-26 10:50:00,4546.89,1e-06
2017-08-26 10:51:00,4546.89,1.334072
2017-08-26 10:52:00,4547.52,1.946061
2017-08-26 10:53:00,4547.52,1e-06
2017-08-26 10:54:00,4530.85,0.616842
2017-08-26 10:55:00,4530.85,0.051165
2017-08-26 10:56:00,4530.81,1.007417
2017-08-26 10:57:00,4549.89,1.815845
2017-08-26 10:58:00,4533.03,1.835794
2017-08-26 10:59:00,4535.63,1.265255
2017-08-26 11:00:00,4535.62,0.23277
2017-08-26 11:01:00,4535.62,0.09777
2017-08-26 11:02:00,4535.62,0.272105
2017-08-26 11:03:00,4516.19,0.190345
2017-08-26 11:04:00,4516.19,1.19928
2017-08-26 11:05:00,4516.19,1e-06
2017-08-26 11:06:00,4529.81,1.348695
2017-08-26 11:07:00,4529.81,1e-06
2017-08-26 11:08:00,4530.81,0.107944
2017-08-26 11:09:00,4530.81,0.217986
2017-08-26 11:10:00,4516.16,0.277703
2017-08-26 11:11:00,4516.16,1e-06
2017-08-26 11:12:00,4535.79,0.696531
2017-08-26 11:13:00,4556.99,0.287727
2017-08-26 11:14:00,4556.99,1e-06
2017-08-26 11:15:00,4535.79,0.626948
2017-08-26 11:16:00,4516.69,0.509168
2017-08-26 11:17:00,4516.69,2.773451
2017-08-26 11:18:00,4503.92,0.083343
2017-08-26 11:19:00,4503.92,0.753796
2017-08-26 11:20:00,4503.92,1e-06
2017-08-26 11:21:00,4505.0,0.324688
2017-08-26 11:22:00,4503.91,1.571368
2017-08-26 11:23:00,4530.24,2.027149
2017-08-26 11:24:00,4523.84,0.506122
2017-08-26 11:25:00,4523.84,0.15664
2017-08-26 11:26:00,4520.85,1.608141
2017-08-26 11:27:00,4503.91,0.140952
2017-08-26 11:28:00,4503.91,0.041268
2017-08-26 11:29:00,4503.91,1e-06
2017-08-26 11:30:00,4523.33,0.446732
2017-08-26 11:31:00,4523.33,0.077561
2017-08-26 11:32:00,4523.33,0.119249
2017-08-26 11:33:00,4523.33,0.220726
2017-08-26 11:34:00,4496.95,1.255603
2017-08-26 11:35:00,4512.54,0.393702
2017-08-26 11:36:00,4512.88,1.994546
2017-08-26 11:37:00,4512.88,0.032065
2017-08-26 11:38:00,4512.88,0.539733
2017-08-26 11:39:00,4512.88,1e-06
2017-08-26 11:40:00,4512.88,0.366825
2017-08-26 11:41:00,4512.88,0.286368
2017-08-26 11:42:00,4496.95,0.794186
2017-08-26 11:43:00,4522.62,1.950093
2017-08-26 11:44:00,4514.56,1.606543
2017-08-26 11:45:00,4514.56,1e-06
2017-08-26 11:46:00,4528.31,0.357582
2017-08-26 11:47:00,4528.31,2.028495
2017-08-26 11:48:00,4528.31,0.234998
2017-08-26 11:49:00,4528.31,0.094656
2017-08-26 11:50:00,4528.31,0.229986
2017-08-26 11:51:00,4528.31,0.378106
2017-08-26 11:52:00,4528.31,0.607744
2017-08-26 11:53:00,4514.56,0.176514
2017-08-26 11:54:00,4515.88,0.357411
2017-08-26 11:55:00,4530.88,1.840219
2017-08-26 11:56:00,4530.88,1e-06
2017-08-26 11:57:00,4529.88,0.150632
2017-08-26 11:58:00,4516.04,0.37989
2017-08-26 11:59:00,4516.04,0.740104
2017-08-26 12:00:00,4516.04,0.334751
2017-08-26 12:01:00,4500.0,0.113981
2017-08-26 12:02:00,4500.0,0.28955
2017-08-26 12:03:00,4500.0,1e-06
2017-08-26 12:04:00,4555.54,3.416875
2017-08-26 12:05:00,4544.99,0.2914
2017-08-26 12:06:00,4544.99,1e-06
2017-08-26 12:07:00,4555.55,0.466006
2017-08-26 12:08:00,4528.44,1.004033
2017-08-26 12:09:00,4528.44,1e-06
2017-08-26 12:10:00,4528.45,0.17984
2017-08-26 12:11:00,4515.03,2.086875
2017-08-26 12:12:00,4536.79,0.297018
2017-08-26 12:13:00,4531.8,1.209787
2017-08-26 12:14:00,4528.44,2.082617
2017-08-26 12:15:00,4555.55,0.2914
2017-08-26 12:16:00,4555.55,1e-06
2017-08-26 12:17:00,4533.47,0.025297
2017-08-26 12:18:00,4533.47,0.076161
2017-08-26 12:19:00,4533.47,0.582787
2017-08-26 12:20:00,4533.47,1e-06
2017-08-26 12:21:00,4549.99,0.675886
2017-08-26 12:22:00,4549.99,1e-06
2017-08-26 12:23:00,4519.25,0.991897
2017-08-26 12:24:00,4519.18,0.478382
2017-08-26 12:25:00,4536.79,4.296819
2017-08-26 12:26:00,4549.99,0.459881
2017-08-26 12:27:00,4539.99,0.008155
2017-08-26 12:28:00,4511.45,0.41509
2017-08-26 12:29:00,4511.49,0.064159
2017-08-26 12:30:00,4535.81,0.171604
2017-08-26 12:31:00,4538.77,0.31
2017-08-26 12:32:00,4535.81,0.593144
2017-08-26 12:33:00,4535.81,0.184476
2017-08-26 12:34:00,4549.98,3.780493
2017-08-26 12:35:00,4531.67,0.045791
2017-08-26 12:36:00,4531.67,1e-06
2017-08-26 12:37:00,4555.54,0.515391
2017-08-26 12:38:00,4542.0,0.619614
2017-08-26 12:39:00,4531.64,2.515295
2017-08-26 12:40:00,4517.16,0.763281
2017-08-26 12:41:00,4517.16,1e-06
2017-08-26 12:42:00,4517.16,0.064467
2017-08-26 12:43:00,4549.78,0.31659
2017-08-26 12:44:00,4517.41,0.232941
2017-08-26 12:45:00,4517.41,0.262841
2017-08-26 12:46:00,4517.41,1e-06
2017-08-26 12:47:00,4548.99,0.149508
2017-08-26 12:48:00,4548.99,1e-06
2017-08-26 12:49:00,4548.99,0.129708
2017-08-26 12:50:00,4518.24,0.264411
2017-08-26 12:51:00,4518.25,0.379711
2017-08-26 12:52:00,4518.23,0.069801
2017-08-26 12:53:00,4518.23,0.162417
2017-08-26 12:54:00,4548.85,0.327273
2017-08-26 12:55:00,4517.42,0.316427
2017-08-26 12:56:00,4517.42,0.087257
2017-08-26 12:57:00,4516.64,0.626628
2017-08-26 12:58:00,4548.67,2.84409
2017-08-26 12:59:00,4543.85,0.091003
2017-08-26 13:00:00,4543.85,0.187111
2017-08-26 13:01:00,4543.85,1e-06
2017-08-26 13:02:00,4543.85,0.563916
2017-08-26 13:03:00,4518.4,0.758864
2017-08-26 13:04:00,4518.4,1e-06
2017-08-26 13:05:00,4548.51,0.082198
2017-08-26 13:06:00,4536.63,0.201434
2017-08-26 13:07:00,4536.64,0.022724
2017-08-26 13:08:00,4548.51,0.414435
2017-08-26 13:09:00,4548.51,0.403356
2017-08-26 13:10:00,4536.63,0.17001
2017-08-26 13:11:00,4521.01,0.567636
2017-08-26 13:12:00,4522.0,0.229399
2017-08-26 13:13:00,4522.0,0.126154
2017-08-26 13:14:00,4522.0,0.61496
2017-08-26 13:15:00,4522.0,1e-06
2017-08-26 13:16:00,4540.24,2.040835
2017-08-26 13:17:00,4544.99,0.96845
2017-08-26 13:18:00,4523.43,0.470859
2017-08-26 13:19:00,4523.43,0.433965
2017-08-26 13:20:00,4523.43,1e-06
2017-08-26 13:21:00,4523.43,0.037152
2017-08-26 13:22:00,4523.43,1.563829
2017-08-26 13:23:00,4523.44,0.214452
2017-08-26 13:24:00,4542.87,0.026525
2017-08-26 13:25:00,4542.07,0.39868
2017-08-26 13:26:00,4542.06,1.290586
2017-08-26 13:27:00,4542.06,1e-06
2017-08-26 13:28:00,4525.06,0.287504
2017-08-26 13:29:00,4548.99,0.008977
2017-08-26 13:30:00,4525.09,0.510329
2017-08-26 13:31:00,4549.0,2.560135
2017-08-26 13:32:00,4536.42,0.758631
2017-08-26 13:33:00,4536.42,0.153438
2017-08-26 13:34:00,4536.42,0.17264
2017-08-26 13:35:00,4536.43,1.291616
2017-08-26 13:36:00,4547.99,0.618578
2017-08-26 13:37:00,4536.43,1.862245
2017-08-26 13:38:00,4546.99,0.951875
2017-08-26 13:39:00,4548.99,1.057373
2017-08-26 13:40:00,4548.99,0.534179
2017-08-26 13:41:00,4536.42,1.591976
2017-08-26 13:42:00,4536.42,0.099711
2017-08-26 13:43:00,4536.42,0.204976
2017-08-26 13:44:00,4536.42,0.065542
2017-08-26 13:45:00,4536.42,1e-06
2017-08-26 13:46:00,4548.97,1.124712
2017-08-26 13:47:00,4536.43,1.176927
2017-08-26 13:48:00,4536.41,0.492927
2017-08-26 13:49:00,4536.41,0.597595
2017-08-26 13:50:00,4555.55,5.535789
2017-08-26 13:51:00,4555.55,0.500865
2017-08-26 13:52:00,4552.73,0.228869
2017-08-26 13:53:00,4552.73,1e-06
2017-08-26 13:54:00,4555.54,0.653254
2017-08-26 13:55:00,4555.54,0.384976
2017-08-26 13:56:00,4555.53,0.510836
2017-08-26 13:57:00,4555.53,1e-06
2017-08-26 13:58:00,4555.53,0.15383
2017-08-26 13:59:00,4555.55,0.446762
2017-08-26 14:00:00,4555.55,0.669543
2017-08-26 14:01:00,4555.55,0.46145
2017-08-26 14:02:00,4555.55,0.20515
2017-08-26 14:03:00,4554.34,0.063353
2017-08-26 14:04:00,4573.6,0.190812
2017-08-26 14:05:00,4554.34,0.035846
2017-08-26 14:06:00,4554.34,1e-06
2017-08-26 14:07:00,4565.56,0.070722
2017-08-26 14:08:00,4595.54,0.471572
2017-08-26 14:09:00,4565.64,0.021685
2017-08-26 14:10:00,4595.55,0.8742
2017-08-26 14:11:00,4595.55,1e-06
2017-08-26 14:12:00,4595.55,0.599548
2017-08-26 14:13:00,4595.55,0.022802
2017-08-26 14:14:00,4595.55,0.040348
2017-08-26 14:15:00,4595.55,0.135201
2017-08-26 14:16:00,4595.55,0.5828
2017-08-26 14:17:00,4595.55,0.730562
2017-08-26 14:18:00,4595.55,0.172627
2017-08-26 14:19:00,4597.0,0.176366
2017-08-26 14:20:00,4573.5,0.365791
2017-08-26 14:21:00,4597.0,0.054365
2017-08-26 14:22:00,4555.0,0.13759
2017-08-26 14:23:00,4555.01,0.255832
2017-08-26 14:24:00,4555.01,1e-06
2017-08-26 14:25:00,4555.01,0.817253
2017-08-26 14:26:00,4555.01,0.224724
2017-08-26 14:27:00,4555.0,1.080897
2017-08-26 14:28:00,4555.0,1.158165
2017-08-26 14:29:00,4565.6,3.219412
2017-08-26 14:30:00,4565.6,0.278639
2017-08-26 14:31:00,4565.6,0.221517
2017-08-26 14:32:00,4565.6,0.069774
2017-08-26 14:33:00,4577.54,0.179389
2017-08-26 14:34:00,4563.5,0.054737
2017-08-26 14:35:00,4563.5,0.230552
2017-08-26 14:36:00,4595.45,0.000497
2017-08-26 14:37:00,4595.45,1e-06
2017-08-26 14:38:00,4595.31,1.5
2017-08-26 14:39:00,4598.0,1.574123
2017-08-26 14:40:00,4595.0,0.299155
2017-08-26 14:41:00,4595.0,1e-06
2017-08-26 14:42:00,4619.38,2.667948
2017-08-26 14:43:00,4595.0,0.383949
2017-08-26 14:44:00,4595.0,0.717477
2017-08-26 14:45:00,4595.0,3.468878
2017-08-26 14:46:00,4595.03,0.040819
2017-08-26 14:47:00,4595.03,0.285771
2017-08-26 14:48:00,4595.03,1.912791
2017-08-26 14:49:00,4595.03,0.469214
2017-08-26 14:50:00,4595.03,1e-06
2017-08-26 14:51:00,4595.03,0.599811
2017-08-26 14:52:00,4605.91,0.019257
2017-08-26 14:53:00,4605.91,0.9834
2017-08-26 14:54:00,4605.91,1e-06
2017-08-26 14:55:00,4605.91,0.105471
2017-08-26 14:56:00,4605.91,0.685142
2017-08-26 14:57:00,4608.88,1.673431
2017-08-26 14:58:00,4608.88,1.881
2017-08-26 14:59:00,4608.88,0.231349
2017-08-26 15:00:00,4609.49,0.069368
2017-08-26 15:01:00,4609.49,2.543674
2017-08-26 15:02:00,4609.49,1e-06
